city,property_type,price_tnd,surface_m2,sustainability_score,combined_risk
Sousse,Land,89500.0,1.0,78.1,3.15
Sousse,Land,247000.0,1.0,78.1,3.15
Sousse,Apartment,240000.0,66.0,78.1,3.15
Sousse,House,380000.0,350.0,78.1,3.15
Sousse,House,88000.0,100.0,78.1,3.15
Sousse,Apartment,115000.0,105.0,78.1,3.15
Sousse,Apartment,145000.0,71.0,78.1,3.15
Sousse,Land,163000.0,1.0,78.1,3.15
Sousse,Apartment,150000.0,200.0,78.1,3.15
Sousse,Land,44000.0,1.0,78.1,3.15
Sousse,Apartment,80000.0,82.0,78.1,3.15
Sousse,Land,609000.0,1.0,78.1,3.15
Sousse,House,175000.0,200.0,78.1,3.15
Sousse,Land,142000.0,1.0,78.1,3.15
Sousse,Apartment,145000.0,100.0,78.1,3.15
Sousse,Apartment,219000.0,105.0,78.1,3.15
Sousse,House,550000.0,480.0,78.1,3.15
Sousse,Apartment,170000.0,102.0,78.1,3.15
Sousse,Land,248970.0,1.0,78.1,3.15
Sousse,Apartment,135000.0,45.0,78.1,3.15
Sousse,Apartment,215000.0,56.0,78.1,3.15
Sousse,Unknown,250000.0,80.0,78.1,3.15
Sousse,Apartment,175000.0,129.0,78.1,3.15
Sousse,House,235000.0,154.0,78.1,3.15
Sousse,House,235000.0,156.0,78.1,3.15
Sousse,House,300000.0,292.0,78.1,3.15
Sousse,House,1150000.0,440.0,78.1,3.15
Sousse,House,1000000.0,608.0,78.1,3.15
Sousse,House,225000.0,200.0,78.1,3.15
Sousse,Apartment,362000.0,108.0,78.1,3.15
Sousse,Land,198000.0,1.0,78.1,3.15
Sousse,Land,388450.0,1.0,78.1,3.15
Sousse,Land,330000.0,1.0,78.1,3.15
Sousse,Apartment,175000.0,73.0,78.1,3.15
Sousse,Apartment,317000.0,143.0,78.1,3.15
Sousse,House,520000.0,354.0,78.1,3.15
Sousse,Apartment,75000.0,100.0,78.1,3.15
Sousse,Apartment,250000.0,97.0,78.1,3.15
Sousse,Land,113750.0,1.0,78.1,3.15
Sousse,Land,78880.0,1.0,78.1,3.15
Sousse,Land,236000.0,1.0,78.1,3.15
Sousse,Apartment,290000.0,125.0,78.1,3.15
Sousse,Unknown,55000.0,22.0,78.1,3.15
Sousse,Land,165550.0,1.0,78.1,3.15
Sousse,Unknown,125000.0,29.0,78.1,3.15
Sousse,Land,35500.0,1.0,78.1,3.15
Sousse,Apartment,270000.0,91.0,78.1,3.15
Sousse,House,250000.0,122.0,78.1,3.15
Sousse,Apartment,430000.0,120.0,78.1,3.15
Sousse,Apartment,145000.0,91.0,78.1,3.15
Sousse,House,250000.0,320.0,78.1,3.15
Sousse,Apartment,168000.0,105.0,78.1,3.15
Sousse,Land,488580.0,1.0,78.1,3.15
Sousse,House,850000.0,870.0,78.1,3.15
Sousse,Land,895000.0,1.0,78.1,3.15
Sousse,Unknown,115000.0,80.0,78.1,3.15
Sousse,Land,545000.0,1.0,78.1,3.15
Sousse,House,350000.0,400.0,78.1,3.15
Sousse,Apartment,160000.0,160.0,78.1,3.15
Sousse,Land,194000.0,1.0,78.1,3.15
Sousse,House,1200000.0,300.0,78.1,3.15
Sousse,Land,546000.0,1.0,78.1,3.15
Sousse,Land,652000.0,1.0,78.1,3.15
Sousse,Unknown,160000.0,70.0,78.1,3.15
Sousse,Unknown,70000.0,90.0,78.1,3.15
Sousse,Apartment,255270.0,110.0,78.1,3.15
Sousse,House,4500000.0,1000.0,78.1,3.15
Sousse,Apartment,290000.0,127.0,78.1,3.15
Sousse,Apartment,175000.0,90.0,78.1,3.15
Sousse,House,180000.0,127.0,78.1,3.15
Sousse,House,400000.0,220.0,78.1,3.15
Sousse,Apartment,1670000.0,115.0,78.1,3.15
Sousse,Apartment,155000.0,65.0,78.1,3.15
Sousse,Apartment,135000.0,52.0,78.1,3.15
Sousse,House,400000.0,115.0,78.1,3.15
Sousse,House,180000.0,360.0,78.1,3.15
Sousse,House,660000.0,450.0,78.1,3.15
Sousse,House,1900000.0,400.0,78.1,3.15
Sousse,Apartment,210000.0,111.0,78.1,3.15
Sousse,Apartment,240000.0,117.0,78.1,3.15
Sousse,Apartment,95500.0,77.0,78.1,3.15
Sousse,Apartment,120000.0,59.0,78.1,3.15
Sousse,House,65000.0,130.0,78.1,3.15
Sousse,Unknown,2500000.0,60.0,78.1,3.15
Sousse,Apartment,360000.0,166.0,78.1,3.15
Sousse,House,750000.0,415.0,78.1,3.15
Sousse,Apartment,215000.0,134.0,78.1,3.15
Sousse,House,920000.0,519.0,78.1,3.15
Sousse,Land,261000.0,1.0,78.1,3.15
Sousse,House,255000.0,215.0,78.1,3.15
Sousse,House,450000.0,236.0,78.1,3.15
Sousse,House,340000.0,276.0,78.1,3.15
Sousse,Apartment,350000.0,145.0,78.1,3.15
Sousse,Apartment,205000.0,128.0,78.1,3.15
Sousse,Land,215000.0,1.0,78.1,3.15
Sousse,House,899000.0,420.0,78.1,3.15
Sousse,Apartment,250000.0,128.0,78.1,3.15
Sousse,House,590000.0,200.0,78.1,3.15
Sousse,Apartment,222000.0,111.0,78.1,3.15
Sousse,House,840000.0,280.0,78.1,3.15
Sousse,House,1670000.0,400.0,78.1,3.15
Sousse,Apartment,330000.0,136.0,78.1,3.15
Sousse,Unknown,218000.0,100.0,78.1,3.15
Sousse,Unknown,200000.0,55.0,78.1,3.15
Sousse,Apartment,339000.0,136.0,78.1,3.15
Sousse,Apartment,65000.0,85.0,78.1,3.15
Sousse,House,128000.0,115.0,78.1,3.15
Sousse,House,175000.0,135.0,78.1,3.15
Sousse,Apartment,215000.0,141.0,78.1,3.15
Sousse,House,1118700.0,678.0,78.1,3.15
Sousse,Apartment,76000.0,86.0,78.1,3.15
Sousse,Apartment,150000.0,70.0,78.1,3.15
Sousse,Apartment,325000.0,147.0,78.1,3.15
Sousse,House,156000.0,110.0,78.1,3.15
Sousse,House,1400000.0,435.0,78.1,3.15
Sousse,House,320000.0,285.0,78.1,3.15
Sousse,House,850000.0,400.0,78.1,3.15
Sousse,House,350000.0,300.0,78.1,3.15
Sousse,Apartment,195000.0,110.0,78.1,3.15
Sousse,House,900000.0,600.0,78.1,3.15
Sousse,House,420000.0,397.0,78.1,3.15
Sousse,Unknown,15000.0,80.0,78.1,3.15
Sousse,Apartment,460000.0,200.0,78.1,3.15
Sousse,Apartment,145000.0,85.0,78.1,3.15
Sousse,House,250000.0,590.0,78.1,3.15
Sousse,Apartment,390000.0,145.0,78.1,3.15
Sousse,House,4000000.0,1000.0,78.1,3.15
Sousse,House,800000.0,460.0,78.1,3.15
Sousse,Apartment,90000.0,39.0,78.1,3.15
Sousse,Apartment,155000.0,93.0,78.1,3.15
Sousse,Unknown,700000.0,30.0,78.1,3.15
Sousse,Apartment,275000.0,95.0,78.1,3.15
Sousse,Apartment,120000.0,63.0,78.1,3.15
Sousse,Apartment,140000.0,54.0,78.1,3.15
Sousse,House,150000.0,230.0,78.1,3.15
Sousse,Land,336000.0,1.0,78.1,3.15
Sousse,Apartment,250000.0,63.0,78.1,3.15
Sousse,Apartment,90000.0,60.0,78.1,3.15
Sousse,Apartment,280000.0,135.0,78.1,3.15
Sousse,Unknown,25000.0,1000.0,78.1,3.15
Sousse,Apartment,380000.0,168.0,78.1,3.15
Sousse,Apartment,267000.0,150.0,78.1,3.15
Sousse,Apartment,225000.0,95.0,78.1,3.15
Sousse,Apartment,200000.0,95.0,78.1,3.15
Sousse,Land,232500.0,1.0,78.1,3.15
Sousse,Apartment,254000.0,110.0,78.1,3.15
Sousse,Apartment,285000.0,130.0,78.1,3.15
Sousse,Apartment,320000.0,123.0,78.1,3.15
Sousse,Apartment,127000.0,90.0,78.1,3.15
Sousse,House,130000.0,362.0,78.1,3.15
Sousse,Apartment,99000.0,87.0,78.1,3.15
Sousse,House,1580000.0,1000.0,78.1,3.15
Sousse,Apartment,136000.0,52.0,78.1,3.15
Sousse,Unknown,85000.0,45.0,78.1,3.15
Sousse,Apartment,155000.0,70.0,78.1,3.15
Sousse,Apartment,220000.0,75.0,78.1,3.15
Sousse,House,650000.0,430.0,78.1,3.15
Sousse,Unknown,45000.0,120.0,78.1,3.15
Sousse,Land,48500.0,1.0,78.1,3.15
Sousse,House,470000.0,320.0,78.1,3.15
Sousse,Apartment,320000.0,120.0,78.1,3.15
Sousse,House,1207000.0,500.0,78.1,3.15
Sousse,Apartment,160000.0,90.0,78.1,3.15
Sousse,Land,102000.0,1.0,78.1,3.15
Sousse,Land,112200.0,1.0,78.1,3.15
Sousse,Apartment,320000.0,100.0,78.1,3.15
Sousse,Apartment,158000.0,122.0,78.1,3.15
Sousse,Apartment,480000.0,240.0,78.1,3.15
Sousse,Land,275000.0,1.0,78.1,3.15
Sousse,Land,132000.0,1.0,78.1,3.15
Sousse,Land,630000.0,1.0,78.1,3.15
Sousse,Apartment,185000.0,100.0,78.1,3.15
Sousse,Apartment,420000.0,97.0,78.1,3.15
Sousse,Apartment,180000.0,109.0,78.1,3.15
Sousse,House,350000.0,260.0,78.1,3.15
Sousse,Apartment,160000.0,95.0,78.1,3.15
Sousse,Unknown,250000.0,89.0,78.1,3.15
Sousse,Apartment,226000.0,106.0,78.1,3.15
Sousse,House,1800000.0,629.0,78.1,3.15
Sousse,Apartment,260000.0,134.0,78.1,3.15
Sousse,House,350000.0,280.0,78.1,3.15
Sousse,Apartment,230000.0,110.0,78.1,3.15
Sousse,Apartment,670000.0,200.0,78.1,3.15
Sousse,Apartment,285000.0,100.0,78.1,3.15
Sousse,Land,70500.0,1.0,78.1,3.15
Sousse,Apartment,135000.0,87.0,78.1,3.15
Sousse,House,285000.0,97.0,78.1,3.15
Sousse,Apartment,85000.0,85.0,78.1,3.15
Sousse,House,255000.0,250.0,78.1,3.15
Sousse,Apartment,165000.0,77.0,78.1,3.15
Sousse,Apartment,190000.0,75.0,78.1,3.15
Sousse,Land,182000.0,1.0,78.1,3.15
Sousse,Apartment,244000.0,136.0,78.1,3.15
Sousse,House,820000.0,600.0,78.1,3.15
Sousse,House,500000.0,352.0,78.1,3.15
Sousse,Apartment,175000.0,120.0,78.1,3.15
Sousse,Land,280600.0,1.0,78.1,3.15
Sousse,Apartment,168000.0,95.0,78.1,3.15
Sousse,Apartment,145000.0,48.0,78.1,3.15
Sousse,Apartment,215000.0,127.0,78.1,3.15
Sousse,Apartment,290000.0,136.0,78.1,3.15
Sousse,Apartment,163000.0,100.0,78.1,3.15
Sousse,Unknown,50000.0,40.0,78.1,3.15
Sousse,Apartment,190000.0,137.0,78.1,3.15
Sousse,House,945000.0,419.0,78.1,3.15
Sousse,Land,345000.0,1.0,78.1,3.15
Sousse,House,550000.0,270.0,78.1,3.15
Sousse,House,750000.0,530.0,78.1,3.15
Sousse,Apartment,370000.0,165.0,78.1,3.15
Sousse,House,160000.0,247.0,78.1,3.15
Sousse,Apartment,200000.0,104.0,78.1,3.15
Sousse,Apartment,135000.0,120.0,78.1,3.15
Sousse,Apartment,300000.0,115.0,78.1,3.15
Sousse,Land,1450000.0,1.0,78.1,3.15
Sousse,Unknown,380000.0,500.0,78.1,3.15
Sousse,House,650000.0,527.0,78.1,3.15
Sousse,Apartment,245000.0,140.0,78.1,3.15
Sousse,Land,1389000.0,1.0,78.1,3.15
Sousse,Land,689000.0,1.0,78.1,3.15
Sousse,House,400000.0,410.0,78.1,3.15
Sousse,House,450000.0,300.0,78.1,3.15
Sousse,Land,282500.0,1.0,78.1,3.15
Sousse,Apartment,650000.0,100.0,78.1,3.15
Sousse,Apartment,340000.0,150.0,78.1,3.15
Sousse,Land,199360.0,1.0,78.1,3.15
Sousse,Apartment,140000.0,40.0,78.1,3.15
Sousse,Land,267000.0,1.0,78.1,3.15
Sousse,Land,1050000.0,1.0,78.1,3.15
Sousse,Apartment,250000.0,116.0,78.1,3.15
Sousse,House,160000.0,180.0,78.1,3.15
Sousse,Land,41000.0,1.0,78.1,3.15
Sousse,Apartment,140000.0,66.0,78.1,3.15
Sousse,House,75000.0,120.0,78.1,3.15
Sousse,Apartment,235000.0,45.0,78.1,3.15
Sousse,House,550000.0,310.0,78.1,3.15
Sousse,Apartment,185000.0,35.0,78.1,3.15
Sousse,House,2046800.0,1000.0,78.1,3.15
Sousse,House,36000.0,200.0,78.1,3.15
Sousse,House,270000.0,270.0,78.1,3.15
Sousse,House,410000.0,200.0,78.1,3.15
Sousse,Apartment,300000.0,125.0,78.1,3.15
Sousse,Apartment,100000.0,55.0,78.1,3.15
Sousse,Apartment,230000.0,100.0,78.1,3.15
Sousse,Apartment,180000.0,105.0,78.1,3.15
Sousse,House,370000.0,492.0,78.1,3.15
Sousse,House,450000.0,395.0,78.1,3.15
Sousse,House,400000.0,400.0,78.1,3.15
Sousse,House,750000.0,800.0,78.1,3.15
Sousse,Apartment,370000.0,90.0,78.1,3.15
Sousse,House,750000.0,500.0,78.1,3.15
Sousse,House,345000.0,200.0,78.1,3.15
Sousse,House,590000.0,450.0,78.1,3.15
Sousse,Apartment,220000.0,155.0,78.1,3.15
Sousse,Apartment,175000.0,91.0,78.1,3.15
Sousse,House,96000.0,135.0,78.1,3.15
Sousse,Apartment,195000.0,52.0,78.1,3.15
Sousse,Apartment,300000.0,130.0,78.1,3.15
Sousse,House,580000.0,400.0,78.1,3.15
Sousse,House,200000.0,150.0,78.1,3.15
Sousse,Apartment,145000.0,45.0,78.1,3.15
Sousse,Apartment,300000.0,195.0,78.1,3.15
Sousse,Land,56000.0,1.0,78.1,3.15
Sousse,Apartment,650000.0,76.0,78.1,3.15
Sousse,Apartment,185000.0,55.0,78.1,3.15
Sousse,Land,323700.0,1.0,78.1,3.15
Sousse,House,600000.0,400.0,78.1,3.15
Sousse,House,200000.0,267.0,78.1,3.15
Sousse,House,3000000.0,810.0,78.1,3.15
Sousse,House,320000.0,470.0,78.1,3.15
Sousse,Apartment,150000.0,152.0,78.1,3.15
Sousse,Apartment,360000.0,113.0,78.1,3.15
Sousse,House,520000.0,400.0,78.1,3.15
Sousse,Land,530000.0,1.0,78.1,3.15
Sousse,House,920000.0,511.0,78.1,3.15
Sousse,Apartment,130000.0,97.0,78.1,3.15
Sousse,House,800000.0,400.0,78.1,3.15
Sousse,Apartment,246000.0,110.0,78.1,3.15
Sousse,Apartment,340000.0,165.0,78.1,3.15
Sousse,Apartment,425000.0,170.0,78.1,3.15
Sousse,Apartment,360000.0,150.0,78.1,3.15
Sousse,Apartment,620000.0,220.0,78.1,3.15
Sousse,Land,265400.0,1.0,78.1,3.15
Sousse,House,400000.0,180.0,78.1,3.15
Sousse,Unknown,210000.0,170.0,78.1,3.15
Sousse,Land,780000.0,1.0,78.1,3.15
Sousse,Unknown,120000.0,46.0,78.1,3.15
Sousse,Land,896000.0,1.0,78.1,3.15
Sousse,House,700000.0,570.0,78.1,3.15
Sousse,Land,739500.0,1.0,78.1,3.15
Sousse,Apartment,220000.0,170.0,78.1,3.15
Sousse,Apartment,2500000.0,180.0,78.1,3.15
Sousse,Land,2160000.0,1.0,78.1,3.15
Sousse,Land,312000.0,1.0,78.1,3.15
Sousse,Land,203000.0,1.0,78.1,3.15
Sousse,Apartment,340000.0,115.0,78.1,3.15
Sousse,Land,308880.0,1.0,78.1,3.15
Sousse,House,185000.0,140.0,78.1,3.15
Sousse,Apartment,135000.0,97.0,78.1,3.15
Sousse,Land,336600.0,1.0,78.1,3.15
Sousse,Unknown,420000.0,300.0,78.1,3.15
Sousse,Land,420000.0,1.0,78.1,3.15
Sousse,Land,3100000.0,1.0,78.1,3.15
Sousse,House,1450000.0,724.0,78.1,3.15
Sousse,Unknown,50000.0,20.0,78.1,3.15
Sousse,Land,65600.0,1.0,78.1,3.15
Sousse,Unknown,40000.0,40.0,78.1,3.15
Sousse,Apartment,185000.0,65.0,78.1,3.15
Sousse,House,340000.0,117.0,78.1,3.15
Sousse,House,190000.0,120.0,78.1,3.15
Sousse,Unknown,193000.0,93.0,78.1,3.15
Sousse,Land,238000.0,1.0,78.1,3.15
Sousse,House,650000.0,445.0,78.1,3.15
Sousse,Land,245000.0,1.0,78.1,3.15
Sousse,Land,620000.0,1.0,78.1,3.15
Sousse,Apartment,410000.0,192.0,78.1,3.15
Sousse,House,540000.0,218.0,78.1,3.15
Sousse,Land,1390000.0,1.0,78.1,3.15
Sousse,House,185000.0,85.0,78.1,3.15
Sousse,Apartment,195000.0,55.0,78.1,3.15
Sousse,House,320000.0,195.0,78.1,3.15
Sousse,Apartment,295000.0,110.0,78.1,3.15
Sousse,Apartment,70000.0,52.0,78.1,3.15
Sousse,Apartment,98000.0,65.0,78.1,3.15
Sousse,Land,466000.0,1.0,78.1,3.15
Sousse,Apartment,450000.0,70.0,78.1,3.15
Sousse,House,380000.0,1000.0,78.1,3.15
Sousse,House,500000.0,535.0,78.1,3.15
Sousse,Unknown,70000.0,1000.0,78.1,3.15
Sousse,House,650000.0,470.0,78.1,3.15
Sousse,Apartment,145000.0,67.0,78.1,3.15
Sousse,Apartment,320000.0,140.0,78.1,3.15
Sousse,Land,115000.0,1.0,78.1,3.15
Sousse,House,370000.0,330.0,78.1,3.15
Sousse,House,650000.0,217.0,78.1,3.15
Sousse,Apartment,196000.0,105.0,78.1,3.15
Sousse,House,265000.0,273.0,78.1,3.15
Sousse,House,590000.0,800.0,78.1,3.15
Sousse,Apartment,280000.0,260.0,78.1,3.15
Sousse,Unknown,60000.0,70.0,78.1,3.15
Sousse,House,1050000.0,383.0,78.1,3.15
Sousse,Land,309000.0,1.0,78.1,3.15
Sousse,House,1100000.0,956.0,78.1,3.15
Tataouine,House,160000.0,220.0,62.4,4.59
Tataouine,House,50000.0,400.0,62.4,4.59
Tataouine,House,220000.0,482.0,62.4,4.59
Tataouine,House,180000.0,112.0,62.4,4.59
Tataouine,House,200000.0,300.0,62.4,4.59
Tataouine,House,170000.0,240.0,62.4,4.59
Tataouine,House,130000.0,210.0,62.4,4.59
Tozeur,House,250000.0,148.0,60.6,4.88
Tozeur,House,50000.0,289.0,60.6,4.88
Tozeur,House,200000.0,160.0,60.6,4.88
Tozeur,House,170000.0,250.0,60.6,4.88
Tozeur,House,120000.0,200.0,60.6,4.88
Tozeur,House,170000.0,123.0,60.6,4.88
Tozeur,Land,1199000.0,1.0,60.6,4.88
Zaghouan,House,270000.0,269.0,73.3,1.34
Zaghouan,Land,126000.0,1.0,73.3,1.34
Zaghouan,House,280000.0,200.0,73.3,1.34
Zaghouan,House,50000.0,300.0,73.3,1.34
Zaghouan,House,320000.0,200.0,73.3,1.34
Zaghouan,House,75000.0,230.0,73.3,1.34
Zaghouan,House,110000.0,120.0,73.3,1.34
Zaghouan,Land,270000.0,1.0,73.3,1.34
Zaghouan,House,250000.0,640.0,73.3,1.34
Zaghouan,House,250000.0,312.0,73.3,1.34
Zaghouan,Land,410000.0,1.0,73.3,1.34
Zaghouan,House,75000.0,150.0,73.3,1.34
Zaghouan,Land,1120000.0,1.0,73.3,1.34
Zaghouan,House,50000.0,200.0,73.3,1.34
Zaghouan,Land,1111000.0,1.0,73.3,1.34
Zaghouan,Land,155000.0,1.0,73.3,1.34
Zaghouan,House,300000.0,400.0,73.3,1.34
Zaghouan,Land,560000.0,1.0,73.3,1.34
Zaghouan,House,120000.0,300.0,73.3,1.34
Zaghouan,Unknown,2200000.0,30.0,73.3,1.34
Zaghouan,House,55000.0,300.0,73.3,1.34
Zaghouan,House,240000.0,200.0,73.3,1.34
Zaghouan,House,160000.0,250.0,73.3,1.34
Zaghouan,Land,990000.0,1.0,73.3,1.34
Zaghouan,House,160000.0,120.0,73.3,1.34
Zaghouan,Unknown,1300000.0,830.0,73.3,1.34
Zaghouan,Land,2400000.0,1.0,73.3,1.34
Zaghouan,House,160000.0,140.0,73.3,1.34
Sfax,House,90000.0,170.0,80.5,3.59
Sfax,Apartment,60000.0,68.0,80.5,3.59
Sfax,Apartment,114000.0,52.0,80.5,3.59
Sfax,Land,175000.0,1.0,80.5,3.59
Sfax,Land,299000.0,1.0,80.5,3.59
Sfax,Apartment,128000.0,60.0,80.5,3.59
Sfax,Land,24000.0,1.0,80.5,3.59
Sfax,Unknown,65000.0,20.0,80.5,3.59
Sfax,House,360000.0,440.0,80.5,3.59
Sfax,House,140000.0,190.0,80.5,3.59
Sfax,Land,355000.0,1.0,80.5,3.59
Sfax,House,740000.0,150.0,80.5,3.59
Sfax,Apartment,85000.0,50.0,80.5,3.59
Sfax,Land,48000.0,1.0,80.5,3.59
Sfax,Land,390000.0,1.0,80.5,3.59
Sfax,House,350000.0,350.0,80.5,3.59
Sfax,Apartment,140000.0,180.0,80.5,3.59
Sfax,House,86000.0,80.0,80.5,3.59
Sfax,Apartment,92625.0,48.0,80.5,3.59
Sfax,House,120000.0,120.0,80.5,3.59
Sfax,House,130000.0,233.0,80.5,3.59
Sfax,House,650000.0,1000.0,80.5,3.59
Sfax,Apartment,140000.0,131.0,80.5,3.59
Sfax,House,180000.0,170.0,80.5,3.59
Sfax,House,100000.0,180.0,80.5,3.59
Sfax,House,45000.0,150.0,80.5,3.59
Sfax,House,170000.0,185.0,80.5,3.59
Sfax,Apartment,260000.0,165.0,80.5,3.59
Sfax,Apartment,140000.0,160.0,80.5,3.59
Sfax,Unknown,240000.0,280.0,80.5,3.59
Sfax,House,320000.0,1000.0,80.5,3.59
Sfax,Land,430000.0,1.0,80.5,3.59
Sfax,House,130000.0,390.0,80.5,3.59
Sfax,House,200000.0,220.0,80.5,3.59
Sfax,Apartment,125000.0,125.0,80.5,3.59
Sfax,Unknown,35000.0,60.0,80.5,3.59
Sfax,Land,31000.0,1.0,80.5,3.59
Sfax,Land,119000.0,1.0,80.5,3.59
Sfax,Apartment,120000.0,115.0,80.5,3.59
Sfax,House,78000.0,100.0,80.5,3.59
Sfax,House,390000.0,320.0,80.5,3.59
Sfax,Apartment,30000.0,32.0,80.5,3.59
Sfax,Land,741000.0,1.0,80.5,3.59
Sfax,Land,395000.0,1.0,80.5,3.59
Sfax,Land,54000.0,1.0,80.5,3.59
Sfax,Apartment,140000.0,88.0,80.5,3.59
Sfax,Unknown,80000.0,80.0,80.5,3.59
Sfax,Land,116900.0,1.0,80.5,3.59
Sfax,House,390000.0,730.0,80.5,3.59
Sfax,Apartment,130000.0,140.0,80.5,3.59
Sfax,House,200000.0,754.0,80.5,3.59
Sfax,House,135000.0,178.0,80.5,3.59
Sfax,House,145000.0,440.0,80.5,3.59
Sfax,Apartment,450000.0,130.0,80.5,3.59
Sfax,Land,370000.0,1.0,80.5,3.59
Sfax,Apartment,150000.0,107.0,80.5,3.59
Sfax,House,90000.0,135.0,80.5,3.59
Sfax,House,60000.0,160.0,80.5,3.59
Sfax,House,75000.0,1000.0,80.5,3.59
Sfax,Land,18500.0,1.0,80.5,3.59
Sfax,House,780000.0,900.0,80.5,3.59
Sfax,House,55000.0,700.0,80.5,3.59
Sfax,House,300000.0,200.0,80.5,3.59
Sfax,Apartment,160000.0,150.0,80.5,3.59
Sfax,Apartment,200000.0,87.0,80.5,3.59
Sfax,Land,52000.0,1.0,80.5,3.59
Sfax,House,55000.0,750.0,80.5,3.59
Sfax,House,650000.0,684.0,80.5,3.59
Sfax,House,68000.0,120.0,80.5,3.59
Sfax,Apartment,155000.0,104.0,80.5,3.59
Sfax,Unknown,185000.0,110.0,80.5,3.59
Sfax,House,350000.0,500.0,80.5,3.59
Sfax,House,380000.0,900.0,80.5,3.59
Sfax,Apartment,57000.0,80.0,80.5,3.59
Sfax,House,300000.0,420.0,80.5,3.59
Sfax,Land,53000.0,1.0,80.5,3.59
Sfax,House,50000.0,140.0,80.5,3.59
Sfax,House,135000.0,350.0,80.5,3.59
Sfax,House,230000.0,600.0,80.5,3.59
Sfax,House,350000.0,580.0,80.5,3.59
Sfax,Land,305000.0,1.0,80.5,3.59
Sfax,House,550000.0,460.0,80.5,3.59
Sfax,House,210000.0,440.0,80.5,3.59
Sfax,Unknown,59000.0,37.0,80.5,3.59
Sfax,Unknown,183879.0,77.0,80.5,3.59
Sfax,House,132000.0,138.0,80.5,3.59
Sfax,House,330000.0,450.0,80.5,3.59
Sfax,House,395000.0,440.0,80.5,3.59
Sfax,Unknown,100000.0,70.0,80.5,3.59
Sfax,House,110000.0,168.0,80.5,3.59
Sfax,House,350000.0,460.0,80.5,3.59
Sfax,House,120000.0,180.0,80.5,3.59
Sfax,House,480000.0,340.0,80.5,3.59
Sfax,House,320000.0,280.0,80.5,3.59
Sfax,House,180000.0,300.0,80.5,3.59
Sfax,Apartment,280000.0,160.0,80.5,3.59
Sfax,Apartment,109000.0,112.0,80.5,3.59
Sfax,House,300000.0,300.0,80.5,3.59
Sfax,Land,127000.0,1.0,80.5,3.59
Sfax,House,350000.0,585.0,80.5,3.59
Sfax,House,90000.0,370.0,80.5,3.59
Sfax,House,145000.0,140.0,80.5,3.59
Sfax,Land,73000.0,1.0,80.5,3.59
Sfax,Unknown,130000.0,30.0,80.5,3.59
Sfax,House,185000.0,450.0,80.5,3.59
Sfax,House,85000.0,180.0,80.5,3.59
Sfax,Apartment,275000.0,178.0,80.5,3.59
Sfax,House,62000.0,240.0,80.5,3.59
Sfax,Land,520000.0,1.0,80.5,3.59
Sfax,Apartment,350000.0,170.0,80.5,3.59
Sfax,Land,48999.0,1.0,80.5,3.59
Sfax,Land,69000.0,1.0,80.5,3.59
Sfax,House,390000.0,440.0,80.5,3.59
Sfax,Apartment,90000.0,75.0,80.5,3.59
Sfax,House,165000.0,120.0,80.5,3.59
Sfax,House,430000.0,400.0,80.5,3.59
Sfax,House,110000.0,466.0,80.5,3.59
Sfax,Unknown,350000.0,1000.0,80.5,3.59
Sfax,House,330000.0,300.0,80.5,3.59
Sfax,House,135000.0,140.0,80.5,3.59
Sfax,Land,770000.0,1.0,80.5,3.59
Sfax,House,90000.0,140.0,80.5,3.59
Sfax,House,150000.0,324.0,80.5,3.59
Sfax,House,70000.0,160.0,80.5,3.59
Sfax,House,490000.0,500.0,80.5,3.59
Sfax,Apartment,94000.0,80.0,80.5,3.59
Sfax,Land,57000.0,1.0,80.5,3.59
Sfax,House,200000.0,400.0,80.5,3.59
Sfax,House,112000.0,150.0,80.5,3.59
Sfax,House,400000.0,360.0,80.5,3.59
Sfax,Apartment,245000.0,135.0,80.5,3.59
Sfax,Unknown,1100000.0,720.0,80.5,3.59
Sfax,Land,195000.0,1.0,80.5,3.59
Sfax,Land,111000.0,1.0,80.5,3.59
Sfax,House,380000.0,960.0,80.5,3.59
Sfax,House,185000.0,419.0,80.5,3.59
Sfax,Unknown,40000.0,24.0,80.5,3.59
Sfax,Land,225000.0,1.0,80.5,3.59
Sfax,House,80000.0,500.0,80.5,3.59
Sfax,Apartment,52000.0,80.0,80.5,3.59
Sfax,House,970000.0,1000.0,80.5,3.59
Sfax,Unknown,58000.0,25.0,80.5,3.59
Sfax,Apartment,128000.0,80.0,80.5,3.59
Sfax,House,120000.0,131.0,80.5,3.59
Sfax,Land,23000.0,1.0,80.5,3.59
Sfax,House,140000.0,165.0,80.5,3.59
Sfax,Apartment,61000.0,52.0,80.5,3.59
Sfax,House,160000.0,760.0,80.5,3.59
Sfax,Apartment,207000.0,122.0,80.5,3.59
Sfax,House,370000.0,450.0,80.5,3.59
Sfax,House,65000.0,120.0,80.5,3.59
Sfax,House,230000.0,280.0,80.5,3.59
Sfax,Apartment,110000.0,103.0,80.5,3.59
Sfax,Apartment,132000.0,130.0,80.5,3.59
Sfax,Land,5000000.0,1.0,80.5,3.59
Sfax,House,330000.0,930.0,80.5,3.59
Sfax,Apartment,105000.0,90.0,80.5,3.59
Sfax,House,163000.0,176.0,80.5,3.59
Sfax,Apartment,85000.0,80.0,80.5,3.59
Sfax,Land,144000.0,1.0,80.5,3.59
Sfax,Unknown,94000.0,32.0,80.5,3.59
